user_id,Precision@10,Recall@10,MAP@10,NDCG@10
44537848,0.6,0.375,0.3796428571428571,0.5996943318813953
72466774,0.1,0.5,0.01,0.06362078819895171
99321150,0.6,0.2222222222222222,0.3964285714285714,0.5617131059245698
92779876,0.0,0.0,0.0,0.0
47511578,0.6,0.5,0.5383333333333333,0.7019727018777485
90309391,0.0,0.0,0.0,0.0
56258785,0.6,0.42857142857142855,0.5155555555555555,0.6936634693435663
8189678,0.0,0.0,0.0,0.0
121421355,0.0,0.0,0.0,0.0
105433735,0.6,0.75,0.5433333333333332,0.7058075148678526
78333533,0.6,0.35294117647058826,0.38936507936507936,0.6117748521784964
61670915,0.1,1.0,0.016666666666666666,0.07839826897867533
64583950,0.6,0.375,0.4375,0.6390097281865127
17309657,0.0,0.0,0.0,0.0
49958514,0.1,0.16666666666666666,0.03333333333333333,0.11004588314904007
101913986,0.0,0.0,0.0,0.0
9289260,0.6,0.15789473684210525,0.48809523809523797,0.6749359875559983
6462807,0.0,0.0,0.0,0.0
119330545,0.0,0.0,0.0,0.0
26066305,0.2,0.5,0.075,0.2082936658103318
71883688,0.1,0.2,0.014285714285714284,0.07336392209936005
84896750,0.0,0.0,0.0,0.0
58480428,0.1,0.2,0.014285714285714284,0.07336392209936005
3885699,0.1,0.037037037037037035,0.01111111111111111,0.06625422345438903
34138851,0.7,0.4117647058823529,0.5911111111111109,0.7529694065526482
788267,0.0,0.0,0.0,0.0
103958306,0.7,0.875,0.6,0.762416491594312
56274514,0.1,1.0,0.1,0.22009176629808014
111356647,0.0,0.0,0.0,0.0
52635156,0.1,0.3333333333333333,0.016666666666666666,0.07839826897867533
122744141,0.6,0.8571428571428571,0.5857142857142856,0.7222954974312066
462827,0.6,0.4615384615384616,0.3363095238095238,0.521098444712307
83981568,0.8,0.3809523809523809,0.7068253968253967,0.835780413693672
121930166,0.0,0.0,0.0,0.0
108228502,0.0,0.0,0.0,0.0
123340150,0.2,1.0,0.16666666666666666,0.33013764944712026
52980474,0.0,0.0,0.0,0.0
48835027,0.0,0.0,0.0,0.0
36556087,0.2,0.2857142857142857,0.08333333333333333,0.20483424751859086
33958633,0.0,0.0,0.0,0.0
12409843,0.0,0.0,0.0,0.0
25964670,0.6,0.75,0.5114285714285713,0.6911279212606076
10515094,0.1,1.0,0.05,0.13886244387355454
97180257,0.0,0.0,0.0,0.0
38294983,0.1,0.3333333333333333,0.02,0.08514311764162097
45369809,0.0,0.0,0.0,0.0
92097804,0.0,0.0,0.0,0.0
51057008,0.0,0.0,0.0,0.0
112120332,0.6,0.6666666666666666,0.4213095238095238,0.6313419460517601
108880545,0.0,0.0,0.0,0.0
103495673,0.0,0.0,0.0,0.0
71766321,0.0,0.0,0.0,0.0
39932862,0.6,0.35294117647058826,0.575,0.7183627972686238
47093215,0.2,0.25,0.2,0.3589542101716347
53583726,0.0,0.0,0.0,0.0
38900834,0.1,1.0,0.1,0.22009176629808014
32295234,0.3,0.3,0.14999999999999994,0.3151625504769837
20964347,0.0,0.0,0.0,0.0
50482655,0.2,0.09523809523809523,0.125,0.28952298823485745
797462,0.6,0.75,0.5133333333333333,0.6867151830982591
4406980,0.0,0.0,0.0,0.0
21013912,0.1,0.14285714285714285,0.1,0.22009176629808014
87024098,0.6,0.3333333333333333,0.4255555555555556,0.6434035614033737
79682551,0.0,0.0,0.0,0.0
103312945,0.7,0.6363636363636364,0.5577777777777777,0.7241528458281337
41293912,0.6,0.42857142857142855,0.5599999999999999,0.7125523635307982
95428663,0.7,0.5,0.611547619047619,0.7600791051976192
47787710,0.6,0.6666666666666666,0.47309523809523796,0.6691255538181726
42089479,0.7,0.5,0.5607142857142857,0.725452110735279
132317872,0.2,0.3333333333333333,0.07222222222222223,0.2051166673279436
107043748,0.0,0.0,0.0,0.0
81331914,0.0,0.0,0.0,0.0
73679267,0.0,0.0,0.0,0.0
22009652,0.6,0.4615384615384616,0.4716666666666667,0.6547216238913564
39204257,0.0,0.0,0.0,0.0
108977892,0.7,0.5,0.5830952380952381,0.7538142945344393
49097506,0.0,0.0,0.0,0.0
18469837,0.0,0.0,0.0,0.0
131798771,0.0,0.0,0.0,0.0
39318462,0.2,0.16666666666666666,0.1,0.2336508082431053
99835324,0.6,0.5,0.3755555555555556,0.5993294818993699
104480774,0.1,0.5,0.05,0.13886244387355454
11552667,0.0,0.0,0.0,0.0
77345236,0.6,0.4615384615384616,0.4476984126984126,0.6569815082938864
98719686,0.2,0.10526315789473684,0.075,0.2082936658103318
53069650,0.0,0.0,0.0,0.0
67934550,0.2,0.2857142857142857,0.06999999999999999,0.20248323207250624
91768904,0.1,0.25,0.03333333333333333,0.11004588314904007
24055672,0.0,0.0,0.0,0.0
60788950,0.0,0.0,0.0,0.0
74371820,0.1,0.05,0.1,0.22009176629808014
29018072,0.0,0.0,0.0,0.0
109550484,0.1,0.5,0.016666666666666666,0.07839826897867533
97095183,0.0,0.0,0.0,0.0
97859560,0.1,0.05555555555555555,0.05,0.13886244387355454
108478617,0.7,0.7777777777777778,0.6365476190476189,0.7753366239771086
47311365,0.1,1.0,0.1,0.22009176629808014
100545856,0.0,0.0,0.0,0.0
68087674,0.6,0.5,0.575,0.7183627972686238
27040695,0.0,0.0,0.0,0.0
106187772,0.0,0.0,0.0,0.0
5447674,0.1,0.125,0.02,0.08514311764162097
69142598,0.0,0.0,0.0,0.0
44091531,0.0,0.0,0.0,0.0
2555693,0.1,1.0,0.01,0.06362078819895171
101258951,0.0,0.0,0.0,0.0
7169657,0.0,0.0,0.0,0.0
38534166,0.6,0.4615384615384616,0.55,0.70844095012329
52994259,0.6,0.5454545454545454,0.39416666666666667,0.5618918191694954
123015911,0.0,0.0,0.0,0.0
7668745,0.0,0.0,0.0,0.0
125315708,0.0,0.0,0.0,0.0
79612163,0.1,0.5,0.014285714285714284,0.07336392209936005
89343719,0.0,0.0,0.0,0.0
12823066,0.8,0.5333333333333333,0.6308730158730158,0.7951657524814092
52996761,0.0,0.0,0.0,0.0
111288921,0.1,1.0,0.014285714285714284,0.07336392209936005
73505047,0.0,0.0,0.0,0.0
5050766,0.0,0.0,0.0,0.0
6155061,0.1,0.25,0.014285714285714284,0.07336392209936005
73521639,0.0,0.0,0.0,0.0
12072722,0.7,0.21875,0.5508730158730158,0.7315449642824575
62372729,0.1,1.0,0.01,0.06362078819895171
33449515,0.0,0.0,0.0,0.0
115737497,0.0,0.0,0.0,0.0
41411947,0.0,0.0,0.0,0.0
131752998,0.0,0.0,0.0,0.0
95909294,0.1,0.2,0.025,0.09478836436955078
85739537,0.0,0.0,0.0,0.0
57402741,0.6,0.4615384615384616,0.4958333333333333,0.6830838076905166
29194342,0.1,0.25,0.03333333333333333,0.11004588314904007
93467010,0.0,0.0,0.0,0.0
120473991,0.3,0.25,0.10785714285714283,0.2532954041105318
23015221,0.0,0.0,0.0,0.0
16194569,0.0,0.0,0.0,0.0
118916812,0.2,0.5,0.039285714285714285,0.14279514403613733
23640842,0.0,0.0,0.0,0.0
8822754,0.0,0.0,0.0,0.0
48193412,0.0,0.0,0.0,0.0
2078456,0.1,1.0,0.1,0.22009176629808014
38550025,0.0,0.0,0.0,0.0
120693226,0.3,0.5,0.19166666666666665,0.3436966913921454
75793852,0.1,0.2,0.1,0.22009176629808014
59731421,0.6,0.25,0.4547619047619048,0.6461194268314837
101393435,0.0,0.0,0.0,0.0
77340704,0.4,0.18181818181818185,0.2775,0.4920062203073637
131529334,0.6,0.8571428571428571,0.4030952380952381,0.5658245193320782
123381404,0.0,0.0,0.0,0.0
115453633,0.0,0.0,0.0,0.0
124292777,0.0,0.0,0.0,0.0
132254462,0.0,0.0,0.0,0.0
56693678,0.0,0.0,0.0,0.0
97254176,0.2,0.15384615384615385,0.08333333333333333,0.20483424751859086
21969573,0.0,0.0,0.0,0.0
18711081,0.0,0.0,0.0,0.0
86418463,0.0,0.0,0.0,0.0
57567787,0.0,0.0,0.0,0.0
20707275,0.6,0.3333333333333333,0.5291666666666667,0.6994739030813919
19175331,0.7,0.21875,0.5911111111111109,0.7529694065526482
77372164,0.0,0.0,0.0,0.0
23939007,0.0,0.0,0.0,0.0
57756096,0.6,0.20689655172413796,0.3484126984126984,0.5779050396291792
83713878,0.7,0.5833333333333334,0.5063095238095239,0.7100226348397882
103463036,0.1,0.5,0.014285714285714284,0.07336392209936005
19899013,0.1,0.07692307692307693,0.016666666666666666,0.07839826897867533
131596270,0.0,0.0,0.0,0.0
74183757,0.0,0.0,0.0,0.0
43549443,0.1,1.0,0.01111111111111111,0.06625422345438903
52435698,0.0,0.0,0.0,0.0
58002734,0.3,0.16666666666666666,0.08333333333333333,0.2304738097607171
58918213,0.0,0.0,0.0,0.0
89713133,0.0,0.0,0.0,0.0
70861158,0.6,0.35294117647058826,0.2988888888888889,0.4825387500873843
100248072,0.6,0.5454545454545454,0.5180952380952382,0.693761356516045
96409797,0.1,0.16666666666666666,0.025,0.09478836436955078
88567610,0.0,0.0,0.0,0.0
59195264,0.1,0.3333333333333333,0.05,0.13886244387355454
35099803,0.2,0.14285714285714285,0.125,0.28952298823485745
18474331,0.0,0.0,0.0,0.0
549423,0.0,0.0,0.0,0.0
38344331,0.8,0.5714285714285714,0.6708730158730158,0.8200685179888283
106890634,0.6,0.5454545454545454,0.55,0.70844095012329
27035583,0.2,0.4,0.14,0.3052348839397012
32588650,0.0,0.0,0.0,0.0
101281004,0.0,0.0,0.0,0.0
134105211,0.1,0.3333333333333333,0.016666666666666666,0.07839826897867533
94321607,0.2,1.0,0.11666666666666665,0.2489083270225946
43001430,0.1,0.3333333333333333,0.025,0.09478836436955078
50927061,0.0,0.0,0.0,0.0
40211822,0.0,0.0,0.0,0.0
15369640,0.2,0.4,0.05333333333333333,0.1736666713479918
130372895,0.0,0.0,0.0,0.0
99453780,0.4,0.5,0.21051587301587305,0.4291411337886065
16817543,0.6,0.5,0.53,0.6987957033953602
75208658,0.0,0.0,0.0,0.0
108256571,0.0,0.0,0.0,0.0
30411128,0.0,0.0,0.0,0.0
38385423,0.0,0.0,0.0,0.0
69754516,0.6,0.1875,0.5025,0.6871952210980248
37398221,0.0,0.0,0.0,0.0
113157149,0.0,0.0,0.0,0.0
87066813,0.0,0.0,0.0,0.0
84986204,0.0,0.0,0.0,0.0
6377236,0.6,0.35294117647058826,0.4730952380952381,0.6652907408280685
128142995,0.0,0.0,0.0,0.0
90988866,0.6,0.75,0.34630952380952384,0.5278432933752526
95691528,0.0,0.0,0.0,0.0
6658560,0.0,0.0,0.0,0.0
4528867,0.2,0.2857142857142857,0.05,0.16421958630632802
35074309,0.0,0.0,0.0,0.0
24426416,0.6,0.4,0.2876984126984127,0.4615686847425479
100561871,0.0,0.0,0.0,0.0
14214506,0.0,0.0,0.0,0.0
82022444,0.7,1.0,0.6557142857142857,0.7859162856301584
36303626,0.0,0.0,0.0,0.0
129047794,0.1,0.125,0.01,0.06362078819895171
18100944,0.0,0.0,0.0,0.0
109949798,0.0,0.0,0.0,0.0
29736208,0.1,1.0,0.05,0.13886244387355454
75881596,0.6,0.6666666666666666,0.3875,0.5577804057619871
30873328,0.1,0.14285714285714285,0.014285714285714284,0.07336392209936005
71187101,0.0,0.0,0.0,0.0
66937107,0.0,0.0,0.0,0.0
6685869,0.0,0.0,0.0,0.0
32457700,0.0,0.0,0.0,0.0
69443989,0.0,0.0,0.0,0.0
91450607,0.6,0.4,0.3922222222222222,0.6145870006788592
40803421,0.0,0.0,0.0,0.0
107388157,0.0,0.0,0.0,0.0
88419041,0.6,0.5454545454545454,0.3875,0.5577804057619871
29805812,0.1,0.09090909090909093,0.05,0.13886244387355454
109162186,0.7,1.0,0.6365476190476189,0.7753366239771086
42153292,0.0,0.0,0.0,0.0
88679652,0.0,0.0,0.0,0.0
41912064,0.0,0.0,0.0,0.0
21216888,0.0,0.0,0.0,0.0
67153157,0.6,0.4615384615384616,0.4080952380952381,0.615406227586239
65517347,0.0,0.0,0.0,0.0
93914652,0.0,0.0,0.0,0.0
80859588,0.0,0.0,0.0,0.0
130413730,0.0,0.0,0.0,0.0
12771606,0.1,0.3333333333333333,0.016666666666666666,0.07839826897867533
44262444,0.6,0.4,0.6,0.727329844310522
124633118,0.0,0.0,0.0,0.0
78290243,0.7,0.16279069767441862,0.5008730158730159,0.6874708847784536
41316688,0.0,0.0,0.0,0.0
99423945,0.0,0.0,0.0,0.0
82712577,0.1,0.047619047619047616,0.05,0.13886244387355454
17777784,0.6,0.6,0.5599999999999999,0.7125523635307982
103592545,0.0,0.0,0.0,0.0
99874176,0.0,0.0,0.0,0.0
110826042,0.6,0.75,0.5857142857142856,0.7222954974312066
27186444,0.1,0.3333333333333333,0.01111111111111111,0.06625422345438903
107619466,0.0,0.0,0.0,0.0
47552955,0.6,0.6666666666666666,0.3738888888888888,0.5519699720241614
93515876,0.1,0.3333333333333333,0.05,0.13886244387355454
113131496,0.8,0.5714285714285714,0.5975396825396825,0.7663491917568946
11707554,0.0,0.0,0.0,0.0
36964936,0.0,0.0,0.0,0.0
125753892,0.0,0.0,0.0,0.0
14799729,0.0,0.0,0.0,0.0
46737467,0.6,0.14634146341463414,0.2617460317460317,0.4362115423097744
49262387,0.1,0.14285714285714285,0.02,0.08514311764162097
77150755,0.0,0.0,0.0,0.0
101706194,0.0,0.0,0.0,0.0
86366997,0.0,0.0,0.0,0.0
134100752,0.0,0.0,0.0,0.0
81166021,0.2,0.13333333333333333,0.16666666666666666,0.33013764944712026
77245096,0.0,0.0,0.0,0.0
31272079,0.1,0.07692307692307693,0.01111111111111111,0.06625422345438903
59991531,0.0,0.0,0.0,0.0
37504801,0.1,0.5,0.05,0.13886244387355454
90175465,0.0,0.0,0.0,0.0
22064611,0.2,0.4,0.08333333333333333,0.20483424751859086
40950724,0.0,0.0,0.0,0.0
130471154,0.0,0.0,0.0,0.0
133001471,0.0,0.0,0.0,0.0
112512304,0.6,0.75,0.4907142857142857,0.6618313225363274
26734690,0.6,0.12244897959183673,0.4247619047619048,0.6306637463657283
82022629,0.0,0.0,0.0,0.0
65167846,0.0,0.0,0.0,0.0
46111897,0.0,0.0,0.0,0.0
9250654,0.6,0.42857142857142855,0.3655555555555555,0.5925846332364244
73950878,0.0,0.0,0.0,0.0
92147949,0.1,0.16666666666666666,0.1,0.22009176629808014
114964651,0.0,0.0,0.0,0.0
83963980,0.0,0.0,0.0,0.0
4041473,0.1,1.0,0.014285714285714284,0.07336392209936005
132602853,0.0,0.0,0.0,0.0
88657073,0.6,0.4615384615384616,0.569047619047619,0.7155506487682609
87637332,0.0,0.0,0.0,0.0
80011695,0.0,0.0,0.0,0.0
15058037,0.6,0.5454545454545454,0.4530952380952381,0.6470538417566039
93816345,0.6,0.5454545454545454,0.35642857142857143,0.5111707781750245
59565552,0.0,0.0,0.0,0.0
1288455,0.1,0.3333333333333333,0.02,0.08514311764162097
11909743,0.6,0.5454545454545454,0.4930952380952381,0.6785038377365556
58026136,0.0,0.0,0.0,0.0
65042037,0.6,0.2727272727272727,0.4680952380952381,0.6528642754944294
123499513,0.6,0.4615384615384616,0.569047619047619,0.7155506487682609
133500282,0.6,0.18181818181818185,0.5464285714285715,0.7065836017263629
123058199,0.0,0.0,0.0,0.0
37734959,0.0,0.0,0.0,0.0
24272154,0.0,0.0,0.0,0.0
38207697,0.2,0.16666666666666666,0.045,0.15457433957839825
56715909,0.7,0.3888888888888889,0.5184920634920636,0.6468562235661909
35557202,0.7,0.5384615384615384,0.5791666666666667,0.7534494445524138
37913795,0.0,0.0,0.0,0.0
96756163,0.6,0.2857142857142857,0.3647619047619047,0.5368103404171507
123013636,0.7,0.5833333333333334,0.5164285714285715,0.7065632165480471
41433519,0.1,1.0,0.03333333333333333,0.11004588314904007
7885554,0.0,0.0,0.0,0.0
101934591,0.6,0.42857142857142855,0.5264285714285715,0.6969383549984332
82664789,0.0,0.0,0.0,0.0
54251971,0.8,0.6153846153846154,0.7532142857142856,0.8553475075669357
63691797,0.0,0.0,0.0,0.0
130995916,0.0,0.0,0.0,0.0
82392683,0.1,0.1,0.1,0.22009176629808014
121007277,0.0,0.0,0.0,0.0
49273214,0.2,0.4,0.16666666666666666,0.33013764944712026
112482790,0.0,0.0,0.0,0.0
9636085,0.0,0.0,0.0,0.0
51653936,0.0,0.0,0.0,0.0
59357138,0.1,0.14285714285714285,0.01,0.06362078819895171
75996789,0.1,0.5,0.016666666666666666,0.07839826897867533
72238709,0.0,0.0,0.0,0.0
43302061,0.0,0.0,0.0,0.0
130541609,0.1,0.3333333333333333,0.025,0.09478836436955078
55945914,0.0,0.0,0.0,0.0
101164941,0.6,0.4,0.47309523809523796,0.6691255538181726
14916732,0.6,0.17142857142857146,0.3896428571428572,0.6064391805443411
124396837,0.6,0.42857142857142855,0.5599999999999999,0.7125523635307982
133412643,0.0,0.0,0.0,0.0
102067338,0.6,0.4615384615384616,0.5025,0.6871952210980248
107038329,0.0,0.0,0.0,0.0
106030032,0.0,0.0,0.0,0.0
127480907,0.6,0.75,0.569047619047619,0.7155506487682609
92388816,0.6,0.8571428571428571,0.5583333333333333,0.7116179486056782
76985645,0.1,0.25,0.1,0.22009176629808014
44938413,0.0,0.0,0.0,0.0
57511439,0.0,0.0,0.0,0.0
100312253,0.0,0.0,0.0,0.0
78416723,0.0,0.0,0.0,0.0
49340936,0.6,0.75,0.4397619047619047,0.6364741801035539
55930297,0.0,0.0,0.0,0.0
27203948,0.0,0.0,0.0,0.0
114165168,0.1,0.16666666666666666,0.02,0.08514311764162097
19005006,0.6,0.20689655172413796,0.3872222222222223,0.5587148206871071
104877827,0.6,0.3157894736842105,0.4407142857142857,0.5806020001118019
68210358,0.1,0.3333333333333333,0.02,0.08514311764162097
103799580,0.7,0.3181818181818182,0.67,0.7909506325094737
62649982,0.2,0.14285714285714285,0.12222222222222225,0.2863459897524692
104724600,0.1,0.05263157894736842,0.025,0.09478836436955078
120079637,0.0,0.0,0.0,0.0
61684178,0.0,0.0,0.0,0.0
62070836,0.0,0.0,0.0,0.0
106758572,0.0,0.0,0.0,0.0
22090777,0.0,0.0,0.0,0.0
108540450,0.0,0.0,0.0,0.0
130402512,0.0,0.0,0.0,0.0
74816650,0.6,0.4615384615384616,0.4716666666666667,0.6547216238913564
123404180,0.3,1.0,0.3,0.4690000933206748
58046858,0.0,0.0,0.0,0.0
108919280,0.0,0.0,0.0,0.0
92830673,0.0,0.0,0.0,0.0
54668705,0.7,0.2,0.5792063492063492,0.7479350596733328
114900336,0.1,1.0,0.1,0.22009176629808014
83816217,0.0,0.0,0.0,0.0
9416936,0.6,0.6,0.5133333333333333,0.6867151830982591
88085541,0.0,0.0,0.0,0.0
97375758,0.0,0.0,0.0,0.0
6537768,0.1,0.16666666666666666,0.05,0.13886244387355454
109103080,0.6,0.2307692307692308,0.5264285714285715,0.6969383549984332
116782533,0.1,0.1111111111111111,0.02,0.08514311764162097
60198952,0.6,0.75,0.4597619047619048,0.6496872770120411
108116921,0.1,0.05882352941176471,0.1,0.22009176629808014
109538264,0.0,0.0,0.0,0.0
29480582,0.0,0.0,0.0,0.0
123220799,0.6,0.8571428571428571,0.3363095238095238,0.521098444712307
82173524,0.0,0.0,0.0,0.0
18326030,0.1,0.2,0.01111111111111111,0.06625422345438903
36148437,0.1,0.125,0.025,0.09478836436955078
24495740,0.1,0.5,0.025,0.09478836436955078
93628098,0.0,0.0,0.0,0.0
45258201,0.6,0.3157894736842105,0.3096428571428571,0.4826366372598628
103571158,0.1,0.1,0.0125,0.06943122193677727
70154830,0.0,0.0,0.0,0.0
18406491,0.6,0.4615384615384616,0.3655555555555555,0.5925846332364244
46031871,0.0,0.0,0.0,0.0
103444315,0.0,0.0,0.0,0.0
129542617,0.1,0.08333333333333333,0.01111111111111111,0.06625422345438903
64778215,0.0,0.0,0.0,0.0
131927721,0.0,0.0,0.0,0.0
75887080,0.1,0.3333333333333333,0.01,0.06362078819895171
29089694,0.6,0.8571428571428571,0.53,0.6987957033953602
51763762,0.1,1.0,0.025,0.09478836436955078
104325044,0.6,0.2608695652173913,0.4907142857142857,0.6618313225363274
54457753,0.6,0.3333333333333333,0.5133333333333333,0.6867151830982591
55969983,0.0,0.0,0.0,0.0
126883088,0.7,0.7777777777777778,0.6634920634920635,0.7885497208855957
52849169,0.0,0.0,0.0,0.0
51443186,0.6,1.0,0.3580952380952381,0.5341769051617135
109752405,0.0,0.0,0.0,0.0
80462861,0.0,0.0,0.0,0.0
130063951,0.1,1.0,0.05,0.13886244387355454
122130066,0.0,0.0,0.0,0.0
33418707,0.7,0.5384615384615384,0.645,0.7819835854675755
49319735,0.0,0.0,0.0,0.0
4351359,0.0,0.0,0.0,0.0
124233484,0.0,0.0,0.0,0.0
82670814,0.1,0.14285714285714285,0.01111111111111111,0.06625422345438903
13233019,0.0,0.0,0.0,0.0
28339792,0.6,0.1111111111111111,0.48809523809523797,0.6749359875559983
86814698,0.8,0.5714285714285714,0.7434920634920634,0.8521705090845474
3667029,0.6,0.2307692307692308,0.5383333333333333,0.7019727018777485
15846665,0.0,0.0,0.0,0.0
3772024,0.0,0.0,0.0,0.0
60016870,0.7,0.4375,0.5658730158730159,0.7411902110103873
9605555,0.0,0.0,0.0,0.0
32900669,0.2,1.0,0.2,0.3589542101716347
78348267,0.1,0.25,0.01111111111111111,0.06625422345438903
56647950,0.2,0.2222222222222222,0.15,0.3148801306676309
49204307,0.1,0.5,0.1,0.22009176629808014
32695947,0.4,0.4444444444444444,0.2838095238095238,0.4886446891881013
23001861,0.0,0.0,0.0,0.0
120859381,0.0,0.0,0.0,0.0
17461806,0.0,0.0,0.0,0.0
10577723,0.0,0.0,0.0,0.0
131227738,0.0,0.0,0.0,0.0
38952710,0.1,0.5,0.014285714285714284,0.07336392209936005
11828442,0.6,0.6666666666666666,0.4864285714285714,0.6758704024811183
38743835,0.1,0.2,0.0125,0.06943122193677727
91475754,0.8,0.5333333333333333,0.716547619047619,0.8389574121760602
108953945,0.1,0.5,0.1,0.22009176629808014
64419084,0.1,0.5,0.01,0.06362078819895171
22002595,0.2,0.18181818181818185,0.16666666666666666,0.33013764944712026
49015284,0.8,0.3076923076923077,0.8,0.8701249883466593
89135654,0.1,0.5,0.1,0.22009176629808014
37898231,0.1,1.0,0.02,0.08514311764162097
115693921,0.1,0.16666666666666666,0.025,0.09478836436955078
27387214,0.6,0.6666666666666666,0.3763095238095238,0.5926825204089028
133035895,0.0,0.0,0.0,0.0
125712419,0.0,0.0,0.0,0.0
70777969,0.6,0.4,0.3572222222222222,0.5430029249822634
75219604,0.7,0.35,0.37130952380952376,0.5309999066793252
15494829,0.2,0.2857142857142857,0.08333333333333333,0.20483424751859086
60560504,0.0,0.0,0.0,0.0
133138527,0.0,0.0,0.0,0.0
101274838,0.6,0.5,0.3480952380952381,0.5079937796926363
52571338,0.0,0.0,0.0,0.0
38370860,0.0,0.0,0.0,0.0
107369928,0.0,0.0,0.0,0.0
128853189,0.1,0.1111111111111111,0.01111111111111111,0.06625422345438903
107085596,0.0,0.0,0.0,0.0
42124041,0.0,0.0,0.0,0.0
56484111,0.1,0.3333333333333333,0.016666666666666666,0.07839826897867533
55622512,0.1,0.125,0.016666666666666666,0.07839826897867533
50540445,0.0,0.0,0.0,0.0
15827984,0.0,0.0,0.0,0.0
92974378,0.0,0.0,0.0,0.0
64563826,0.0,0.0,0.0,0.0
26901859,0.6,0.3333333333333333,0.505,0.6835381846158709
133029215,0.1,0.5,0.0125,0.06943122193677727
124400517,0.7,0.5833333333333334,0.4925,0.6929852696575347
47147936,0.0,0.0,0.0,0.0
31455544,0.0,0.0,0.0,0.0
6811547,0.1,0.3333333333333333,0.01,0.06362078819895171
34948986,0.6,0.8571428571428571,0.48,0.6578986223737446
55451911,0.0,0.0,0.0,0.0
51264022,0.1,0.16666666666666666,0.01111111111111111,0.06625422345438903
73503738,0.1,0.1111111111111111,0.03333333333333333,0.11004588314904007
114279195,0.7,0.2,0.4425,0.6117559472330091
8926933,0.3,0.09090909090909093,0.155,0.3531437764338092
100081771,0.7,0.3888888888888889,0.3996428571428571,0.5626475208496899
57154289,0.0,0.0,0.0,0.0
28733342,0.8,0.8,0.78,0.8643145546088337
103297388,0.1,0.3333333333333333,0.03333333333333333,0.11004588314904007
101003000,0.0,0.0,0.0,0.0
20922608,0.6,1.0,0.4558333333333334,0.6581810421830975
121255953,0.0,0.0,0.0,0.0
84146254,0.1,0.047619047619047616,0.014285714285714284,0.07336392209936005
85949189,0.0,0.0,0.0,0.0
47220419,0.0,0.0,0.0,0.0
51195125,0.0,0.0,0.0,0.0
112698172,0.0,0.0,0.0,0.0
69803616,0.6,0.75,0.4147619047619048,0.6180396628416763
88357367,0.8,0.14285714285714285,0.6258730158730159,0.7827392871477702
110098469,0.0,0.0,0.0,0.0
91251662,0.0,0.0,0.0,0.0
36638125,0.7,0.7777777777777778,0.5258333333333334,0.7218018303820491
23355738,0.0,0.0,0.0,0.0
79570677,0.0,0.0,0.0,0.0
46558486,0.0,0.0,0.0,0.0
63556272,0.7,0.2333333333333333,0.5164285714285715,0.7065632165480471
51988894,0.0,0.0,0.0,0.0
97320989,0.0,0.0,0.0,0.0
127993287,0.3,0.3,0.21666666666666665,0.4085359184257956
115937038,0.0,0.0,0.0,0.0
92848881,0.2,1.0,0.075,0.2082936658103318
97108376,0.6,0.5454545454545454,0.3055555555555556,0.5017100640839688
